,tsDate,spp,sex,X,tsHr,HrTimeHr,HrTide,HrTempF,HrDewPtF,HrHumid,HrSeaLvlPrs,HrVisMPH,HrWindSpd,HrGustSpd,HrPrecip,HrWindDirCirc,HrWeek,HrBirds,HrDets,HrChkAgeMean,HrSigMean,DailyDate,TempF,DewPtF,Humid,SeaLvlPrs,VisM,WindSpd,GustSpd,Precip,WindDirCirc,Birds,Dets,ChkAgeMean,SigMean,Dawn,Dusk,Sunrise,Sunset
386,6/23/16,All,All,386,6/23/16 8:00,6/23/16 8:00,0.77438145,66.9,55.9,68,29.94,10,4.6,,0,60,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
391,6/23/16,All,All,391,6/23/16 9:00,6/23/16 9:00,0.887079672,70,60.1,71,29.92,10,4.6,,0,80,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
396,6/23/16,All,All,396,6/23/16 10:00,6/23/16 10:00,0.864572904,71.1,59,66,29.91,10,6.9,,0,110,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
401,6/23/16,All,All,401,6/23/16 11:00,6/23/16 11:00,0.734914132,70,61,73,29.91,10,8.1,,0,140,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
406,6/23/16,All,All,406,6/23/16 12:00,6/23/16 12:00,0.529975586,72,61,68,29.9,10,6.9,,0,120,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
411,6/23/16,All,All,411,6/23/16 13:00,6/23/16 13:00,0.290991268,70,62.1,76,29.89,10,6.9,,0,150,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
416,6/23/16,All,All,416,6/23/16 14:00,6/23/16 14:00,0.112924909,72,64.9,78,29.87,10,10.4,,0,200,25,1,5,5,119.2,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
421,6/23/16,All,All,421,6/23/16 15:00,6/23/16 15:00,0.064731631,77,61,58,29.86,10,10.4,,0,220,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
426,6/23/16,All,All,426,6/23/16 16:00,6/23/16 16:00,0.111678035,73.9,64,71,29.86,10,10.4,,0,200,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
431,6/23/16,All,All,431,6/23/16 17:00,6/23/16 17:00,0.2090442,73.9,63,68,29.86,10,12.7,,0,210,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
436,6/23/16,All,All,436,6/23/16 18:00,6/23/16 18:00,0.3727673,72,63,73,29.86,10,11.5,,0,210,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
441,6/23/16,All,All,441,6/23/16 19:00,6/23/16 19:00,0.604176514,71.1,63,75,29.85,10,10.4,,0,210,25,1,27,4,122.9259259,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
446,6/23/16,All,All,446,6/23/16 20:00,6/23/16 20:00,0.840396282,69.1,62.1,78,29.86,10,9.2,,0,210,25,1,81,4,98.38271605,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
451,6/23/16,All,All,451,6/23/16 21:00,6/23/16 21:00,0.994135789,66.9,61,81,29.86,10,9.2,,0,220,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
456,6/23/16,All,All,456,6/23/16 22:00,6/23/16 22:00,1.011861067,66,61,84,29.89,10,8.1,,0,220,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
461,6/23/16,All,All,461,6/23/16 23:00,6/23/16 23:00,0.904262607,64.9,61,87,29.91,10,8.1,,0,240,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
466,6/24/16,All,All,466,6/24/16 0:00,6/24/16 0:00,0.706116521,64,60.1,87,29.91,10,5.8,,0,240,25,0,0,,,6/24/16,66.86956522,58.5173913,75.65217391,30.05826087,10,8.12173913,19.2,0,71.635459,1,6,5,42,6/24/16 3:57,6/24/16 21:39,6/24/16 5:14,6/24/16 20:22
471,6/24/16,All,All,471,6/24/16 1:00,6/24/16 1:00,0.444824921,63,60.1,90,29.91,10,0,,0,0,25,0,0,,,6/24/16,66.86956522,58.5173913,75.65217391,30.05826087,10,8.12173913,19.2,0,71.635459,1,6,5,42,6/24/16 3:57,6/24/16 21:39,6/24/16 5:14,6/24/16 20:22
476,6/24/16,All,All,476,6/24/16 2:00,6/24/16 2:00,0.193844643,63,60.1,90,29.91,10,0,,0,0,25,0,0,,,6/24/16,66.86956522,58.5173913,75.65217391,30.05826087,10,8.12173913,19.2,0,71.635459,1,6,5,42,6/24/16 3:57,6/24/16 21:39,6/24/16 5:14,6/24/16 20:22
481,6/24/16,All,All,481,6/24/16 3:00,6/24/16 3:00,0.052070748,63,62.1,97,29.93,10,4.6,,0,270,25,0,0,,,6/24/16,66.86956522,58.5173913,75.65217391,30.05826087,10,8.12173913,19.2,0,71.635459,1,6,5,42,6/24/16 3:57,6/24/16 21:39,6/24/16 5:14,6/24/16 20:22
486,6/24/16,All,All,486,6/24/16 4:00,6/24/16 4:00,0.028873196,63,62.1,97,29.94,10,4.6,,0,290,25,0,0,,,6/24/16,66.86956522,58.5173913,75.65217391,30.05826087,10,8.12173913,19.2,0,71.635459,1,6,5,42,6/24/16 3:57,6/24/16 21:39,6/24/16 5:14,6/24/16 20:22
491,6/24/16,All,All,491,6/24/16 5:00,6/24/16 5:00,0.070702261,62.1,61,96,29.96,10,4.6,,0,340,25,0,0,,,6/24/16,66.86956522,58.5173913,75.65217391,30.05826087,10,8.12173913,19.2,0,71.635459,1,6,5,42,6/24/16 3:57,6/24/16 21:39,6/24/16 5:14,6/24/16 20:22
496,6/24/16,All,All,496,6/24/16 6:00,6/24/16 6:00,0.177117793,63,60.1,90,29.99,10,5.8,,0,10,25,0,0,,,6/24/16,66.86956522,58.5173913,75.65217391,30.05826087,10,8.12173913,19.2,0,71.635459,1,6,5,42,6/24/16 3:57,6/24/16 21:39,6/24/16 5:14,6/24/16 20:22
501,6/24/16,All,All,501,6/24/16 7:00,6/24/16 7:00,0.372169865,64.9,60.1,84,30.01,10,6.9,,0,30,25,0,0,,,6/24/16,66.86956522,58.5173913,75.65217391,30.05826087,10,8.12173913,19.2,0,71.635459,1,6,5,42,6/24/16 3:57,6/24/16 21:39,6/24/16 5:14,6/24/16 20:22
506,6/24/16,All,All,506,6/24/16 8:00,6/24/16 8:00,0.616945544,66,59,78,30.03,10,8.1,,0,40,25,1,6,5,42,6/24/16,66.86956522,58.5173913,75.65217391,30.05826087,10,8.12173913,19.2,0,71.635459,1,6,5,42,6/24/16 3:57,6/24/16 21:39,6/24/16 5:14,6/24/16 20:22
511,6/24/16,All,All,511,6/24/16 9:00,6/24/16 9:00,0.820858704,66.9,57.9,73,30.05,10,11.5,,0,30,25,0,0,,,6/24/16,66.86956522,58.5173913,75.65217391,30.05826087,10,8.12173913,19.2,0,71.635459,1,6,5,42,6/24/16 3:57,6/24/16 21:39,6/24/16 5:14,6/24/16 20:22
516,6/24/16,All,All,516,6/24/16 10:00,6/24/16 10:00,0.905667473,70,59,68,30.06,10,6.9,,0,50,25,0,0,,,6/24/16,66.86956522,58.5173913,75.65217391,30.05826087,10,8.12173913,19.2,0,71.635459,1,6,5,42,6/24/16 3:57,6/24/16 21:39,6/24/16 5:14,6/24/16 20:22
521,6/24/16,All,All,521,6/24/16 11:00,6/24/16 11:00,0.856198166,71.1,60.1,68,30.08,10,6.9,,0,50,25,0,0,,,6/24/16,66.86956522,58.5173913,75.65217391,30.05826087,10,8.12173913,19.2,0,71.635459,1,6,5,42,6/24/16 3:57,6/24/16 21:39,6/24/16 5:14,6/24/16 20:22
526,6/24/16,All,All,526,6/24/16 12:00,6/24/16 12:00,0.708140794,73,57.9,59,30.1,10,9.2,16.1,0,50,25,0,0,,,6/24/16,66.86956522,58.5173913,75.65217391,30.05826087,10,8.12173913,19.2,0,71.635459,1,6,5,42,6/24/16 3:57,6/24/16 21:39,6/24/16 5:14,6/24/16 20:22
531,6/24/16,All,All,531,6/24/16 13:00,6/24/16 13:00,0.492841344,73,57.9,59,30.1,10,12.7,,0,110,25,0,0,,,6/24/16,66.86956522,58.5173913,75.65217391,30.05826087,10,8.12173913,19.2,0,71.635459,1,6,5,42,6/24/16 3:57,6/24/16 21:39,6/24/16 5:14,6/24/16 20:22
536,6/24/16,All,All,536,6/24/16 14:00,6/24/16 14:00,0.260756239,73,59,61,30.1,10,12.7,,0,120,25,0,0,,,6/24/16,66.86956522,58.5173913,75.65217391,30.05826087,10,8.12173913,19.2,0,71.635459,1,6,5,42,6/24/16 3:57,6/24/16 21:39,6/24/16 5:14,6/24/16 20:22
541,6/24/16,All,All,541,6/24/16 15:00,6/24/16 15:00,0.111251075,72,55.9,57,30.11,10,17.3,,0,120,25,0,0,,,6/24/16,66.86956522,58.5173913,75.65217391,30.05826087,10,8.12173913,19.2,0,71.635459,1,6,5,42,6/24/16 3:57,6/24/16 21:39,6/24/16 5:14,6/24/16 20:22
546,6/24/16,All,All,546,6/24/16 16:00,6/24/16 16:00,0.091262356,72,55.9,57,30.11,10,15,21.9,0,120,25,0,0,,,6/24/16,66.86956522,58.5173913,75.65217391,30.05826087,10,8.12173913,19.2,0,71.635459,1,6,5,42,6/24/16 3:57,6/24/16 21:39,6/24/16 5:14,6/24/16 20:22
551,6/24/16,All,All,551,6/24/16 17:00,6/24/16 17:00,0.146975215,72,57.9,61,30.12,10,10.4,19.6,0,130,25,0,0,,,6/24/16,66.86956522,58.5173913,75.65217391,30.05826087,10,8.12173913,19.2,0,71.635459,1,6,5,42,6/24/16 3:57,6/24/16 21:39,6/24/16 5:14,6/24/16 20:22
556,6/24/16,All,All,556,6/24/16 18:00,6/24/16 18:00,0.243088915,70,57,63,30.12,10,12.7,,0,120,25,0,0,,,6/24/16,66.86956522,58.5173913,75.65217391,30.05826087,10,8.12173913,19.2,0,71.635459,1,6,5,42,6/24/16 3:57,6/24/16 21:39,6/24/16 5:14,6/24/16 20:22
561,6/24/16,All,All,561,6/24/16 20:00,6/24/16 20:00,0.407587904,64.9,57,75,30.13,10,8.1,,0,110,25,0,0,,,6/24/16,66.86956522,58.5173913,75.65217391,30.05826087,10,8.12173913,19.2,0,71.635459,1,6,5,42,6/24/16 3:57,6/24/16 21:39,6/24/16 5:14,6/24/16 20:22
566,6/24/16,All,All,566,6/24/16 21:00,6/24/16 21:00,0.636642736,64,57,78,30.14,10,6.9,,0,100,25,0,0,,,6/24/16,66.86956522,58.5173913,75.65217391,30.05826087,10,8.12173913,19.2,0,71.635459,1,6,5,42,6/24/16 3:57,6/24/16 21:39,6/24/16 5:14,6/24/16 20:22
571,6/24/16,All,All,571,6/24/16 22:00,6/24/16 22:00,0.857976016,63,55,75,30.15,10,9.2,,0,120,25,0,0,,,6/24/16,66.86956522,58.5173913,75.65217391,30.05826087,10,8.12173913,19.2,0,71.635459,1,6,5,42,6/24/16 3:57,6/24/16 21:39,6/24/16 5:14,6/24/16 20:22
576,6/24/16,All,All,576,6/24/16 23:00,6/24/16 23:00,0.984324408,63,55.9,78,30.14,10,6.9,,0,120,25,0,0,,,6/24/16,66.86956522,58.5173913,75.65217391,30.05826087,10,8.12173913,19.2,0,71.635459,1,6,5,42,6/24/16 3:57,6/24/16 21:39,6/24/16 5:14,6/24/16 20:22
581,6/25/16,All,All,581,6/25/16 0:00,6/25/16 0:00,0.973142001,62.1,57.9,86,30.15,10,5.8,,0,110,25,0,0,,,6/25/16,65.64347826,56.03043478,72.65217391,30.20913043,9.956521739,6.730434783,,0,98.22324315,4,91,6.153846154,92.57142857,6/25/16 3:58,6/25/16 21:39,6/25/16 5:14,6/25/16 20:22
586,6/25/16,All,All,586,6/25/16 1:00,6/25/16 1:00,0.844239692,62.1,59,90,30.16,10,4.6,,0,60,25,0,0,,,6/25/16,65.64347826,56.03043478,72.65217391,30.20913043,9.956521739,6.730434783,,0,98.22324315,4,91,6.153846154,92.57142857,6/25/16 3:58,6/25/16 21:39,6/25/16 5:14,6/25/16 20:22
591,6/25/16,All,All,591,6/25/16 2:00,6/25/16 2:00,0.631584576,61,57.9,90,30.15,10,3.5,,0,80,25,0,0,,,6/25/16,65.64347826,56.03043478,72.65217391,30.20913043,9.956521739,6.730434783,,0,98.22324315,4,91,6.153846154,92.57142857,6/25/16 3:58,6/25/16 21:39,6/25/16 5:14,6/25/16 20:22
596,6/25/16,All,All,596,6/25/16 3:00,6/25/16 3:00,0.36899458,61,57.9,90,30.16,10,3.5,,0,50,25,0,0,,,6/25/16,65.64347826,56.03043478,72.65217391,30.20913043,9.956521739,6.730434783,,0,98.22324315,4,91,6.153846154,92.57142857,6/25/16 3:58,6/25/16 21:39,6/25/16 5:14,6/25/16 20:22
601,6/25/16,All,All,601,6/25/16 4:00,6/25/16 4:00,0.142265763,62.1,57.9,86,30.16,10,5.8,,0,60,25,0,0,,,6/25/16,65.64347826,56.03043478,72.65217391,30.20913043,9.956521739,6.730434783,,0,98.22324315,4,91,6.153846154,92.57142857,6/25/16 3:58,6/25/16 21:39,6/25/16 5:14,6/25/16 20:22
606,6/25/16,All,All,606,6/25/16 6:00,6/25/16 6:00,0.037896034,62.1,57,84,30.19,10,8.1,,0,60,25,1,8,8,56.875,6/25/16,65.64347826,56.03043478,72.65217391,30.20913043,9.956521739,6.730434783,,0,98.22324315,4,91,6.153846154,92.57142857,6/25/16 3:58,6/25/16 21:39,6/25/16 5:14,6/25/16 20:22
611,6/25/16,All,All,611,6/25/16 7:00,6/25/16 7:00,0.039352545,64,57.9,80,30.21,10,5.8,,0,60,25,0,0,,,6/25/16,65.64347826,56.03043478,72.65217391,30.20913043,9.956521739,6.730434783,,0,98.22324315,4,91,6.153846154,92.57142857,6/25/16 3:58,6/25/16 21:39,6/25/16 5:14,6/25/16 20:22
616,6/25/16,All,All,616,6/25/16 8:00,6/25/16 8:00,0.093408417,66,57.9,75,30.21,10,6.9,,0,60,25,1,6,5,45.33333333,6/25/16,65.64347826,56.03043478,72.65217391,30.20913043,9.956521739,6.730434783,,0,98.22324315,4,91,6.153846154,92.57142857,6/25/16 3:58,6/25/16 21:39,6/25/16 5:14,6/25/16 20:22
621,6/25/16,All,All,621,6/25/16 9:00,6/25/16 9:00,0.214619082,66.9,55.9,68,30.22,10,8.1,,0,70,25,1,4,7,30.75,6/25/16,65.64347826,56.03043478,72.65217391,30.20913043,9.956521739,6.730434783,,0,98.22324315,4,91,6.153846154,92.57142857,6/25/16 3:58,6/25/16 21:39,6/25/16 5:14,6/25/16 20:22
626,6/25/16,All,All,626,6/25/16 10:00,6/25/16 10:00,0.424346125,68,60.1,76,30.22,10,8.1,,0,50,25,0,0,,,6/25/16,65.64347826,56.03043478,72.65217391,30.20913043,9.956521739,6.730434783,,0,98.22324315,4,91,6.153846154,92.57142857,6/25/16 3:58,6/25/16 21:39,6/25/16 5:14,6/25/16 20:22
631,6/25/16,All,All,631,6/25/16 11:00,6/25/16 11:00,0.670743363,69.1,60.1,73,30.23,10,9.2,,0,70,25,0,0,,,6/25/16,65.64347826,56.03043478,72.65217391,30.20913043,9.956521739,6.730434783,,0,98.22324315,4,91,6.153846154,92.57142857,6/25/16 3:58,6/25/16 21:39,6/25/16 5:14,6/25/16 20:22
636,6/25/16,All,All,636,6/25/16 12:00,6/25/16 12:00,0.859931206,69.1,59,70,30.22,10,10.4,,0,90,25,0,0,,,6/25/16,65.64347826,56.03043478,72.65217391,30.20913043,9.956521739,6.730434783,,0,98.22324315,4,91,6.153846154,92.57142857,6/25/16 3:58,6/25/16 21:39,6/25/16 5:14,6/25/16 20:22
641,6/25/16,All,All,641,6/25/16 13:00,6/25/16 13:00,0.92268601,71.1,53.1,53,30.22,10,8.1,,0,90,25,0,0,,,6/25/16,65.64347826,56.03043478,72.65217391,30.20913043,9.956521739,6.730434783,,0,98.22324315,4,91,6.153846154,92.57142857,6/25/16 3:58,6/25/16 21:39,6/25/16 5:14,6/25/16 20:22
646,6/25/16,All,All,646,6/25/16 14:00,6/25/16 14:00,0.854976477,72,54,53,30.22,10,9.2,,0,100,25,0,0,,,6/25/16,65.64347826,56.03043478,72.65217391,30.20913043,9.956521739,6.730434783,,0,98.22324315,4,91,6.153846154,92.57142857,6/25/16 3:58,6/25/16 21:39,6/25/16 5:14,6/25/16 20:22
651,6/25/16,All,All,651,6/25/16 15:00,6/25/16 15:00,0.6939309,73,51.1,46,30.22,10,9.2,,0,100,25,0,0,,,6/25/16,65.64347826,56.03043478,72.65217391,30.20913043,9.956521739,6.730434783,,0,98.22324315,4,91,6.153846154,92.57142857,6/25/16 3:58,6/25/16 21:39,6/25/16 5:14,6/25/16 20:22
656,6/25/16,All,All,656,6/25/16 16:00,6/25/16 16:00,0.472030222,73,48.9,42,30.2,10,10.4,,0,120,25,0,0,,,6/25/16,65.64347826,56.03043478,72.65217391,30.20913043,9.956521739,6.730434783,,0,98.22324315,4,91,6.153846154,92.57142857,6/25/16 3:58,6/25/16 21:39,6/25/16 5:14,6/25/16 20:22
661,6/25/16,All,All,661,6/25/16 17:00,6/25/16 17:00,0.250865624,70,53.1,55,30.2,10,10.4,,0,120,25,0,0,,,6/25/16,65.64347826,56.03043478,72.65217391,30.20913043,9.956521739,6.730434783,,0,98.22324315,4,91,6.153846154,92.57142857,6/25/16 3:58,6/25/16 21:39,6/25/16 5:14,6/25/16 20:22
666,6/25/16,All,All,666,6/25/16 18:00,6/25/16 18:00,0.126294196,68,57.9,70,30.21,9,6.9,,0,150,25,1,30,6,112.9,6/25/16,65.64347826,56.03043478,72.65217391,30.20913043,9.956521739,6.730434783,,0,98.22324315,4,91,6.153846154,92.57142857,6/25/16 3:58,6/25/16 21:39,6/25/16 5:14,6/25/16 20:22
671,6/25/16,All,All,671,6/25/16 19:00,6/25/16 19:00,0.119551487,66,57,73,30.22,10,5.8,,0,140,25,1,41,6,99.36585366,6/25/16,65.64347826,56.03043478,72.65217391,30.20913043,9.956521739,6.730434783,,0,98.22324315,4,91,6.153846154,92.57142857,6/25/16 3:58,6/25/16 21:39,6/25/16 5:14,6/25/16 20:22
676,6/25/16,All,All,676,6/25/16 20:00,6/25/16 20:00,0.169147256,64,55,73,30.22,10,4.6,,0,130,25,1,2,6,56.5,6/25/16,65.64347826,56.03043478,72.65217391,30.20913043,9.956521739,6.730434783,,0,98.22324315,4,91,6.153846154,92.57142857,6/25/16 3:58,6/25/16 21:39,6/25/16 5:14,6/25/16 20:22
681,6/25/16,All,All,681,6/25/16 21:00,6/25/16 21:00,0.258707656,62.1,55,78,30.23,10,4.6,,0,160,25,0,0,,,6/25/16,65.64347826,56.03043478,72.65217391,30.20913043,9.956521739,6.730434783,,0,98.22324315,4,91,6.153846154,92.57142857,6/25/16 3:58,6/25/16 21:39,6/25/16 5:14,6/25/16 20:22
686,6/25/16,All,All,686,6/25/16 22:00,6/25/16 22:00,0.423794359,60.1,54,80,30.25,10,4.6,,0,130,25,0,0,,,6/25/16,65.64347826,56.03043478,72.65217391,30.20913043,9.956521739,6.730434783,,0,98.22324315,4,91,6.153846154,92.57142857,6/25/16 3:58,6/25/16 21:39,6/25/16 5:14,6/25/16 20:22
691,6/25/16,All,All,691,6/25/16 23:00,6/25/16 23:00,0.649436399,59,54,83,30.25,10,3.5,,0,180,25,0,0,,,6/25/16,65.64347826,56.03043478,72.65217391,30.20913043,9.956521739,6.730434783,,0,98.22324315,4,91,6.153846154,92.57142857,6/25/16 3:58,6/25/16 21:39,6/25/16 5:14,6/25/16 20:22
696,6/26/16,All,All,696,6/26/16 0:00,6/26/16 0:00,0.856470935,60.1,55,83,30.24,10,3.5,,0,170,25,0,0,,,6/26/16,64.90434783,55.86956522,73.95652174,30.22818182,10,6.52173913,,0,202.2689183,1,36,7,97.83333333,6/26/16 3:58,6/26/16 21:39,6/26/16 5:15,6/26/16 20:22
701,6/26/16,All,All,701,6/26/16 1:00,6/26/16 1:00,0.961830564,57.9,53.1,84,30.23,10,0,,0,0,25,0,0,,,6/26/16,64.90434783,55.86956522,73.95652174,30.22818182,10,6.52173913,,0,202.2689183,1,36,7,97.83333333,6/26/16 3:58,6/26/16 21:39,6/26/16 5:15,6/26/16 20:22
706,6/26/16,All,All,706,6/26/16 2:00,6/26/16 2:00,0.931389412,57,54,89,30.23,10,0,,0,0,25,0,0,,,6/26/16,64.90434783,55.86956522,73.95652174,30.22818182,10,6.52173913,,0,202.2689183,1,36,7,97.83333333,6/26/16 3:58,6/26/16 21:39,6/26/16 5:15,6/26/16 20:22
711,6/26/16,All,All,711,6/26/16 3:00,6/26/16 3:00,0.788584427,57,54,89,30.25,10,3.5,,0,270,25,0,0,,,6/26/16,64.90434783,55.86956522,73.95652174,30.22818182,10,6.52173913,,0,202.2689183,1,36,7,97.83333333,6/26/16 3:58,6/26/16 21:39,6/26/16 5:15,6/26/16 20:22
716,6/26/16,All,All,716,6/26/16 4:00,6/26/16 4:00,0.567396069,57.9,55.9,93,30.25,10,4.6,,0,310,25,0,0,,,6/26/16,64.90434783,55.86956522,73.95652174,30.22818182,10,6.52173913,,0,202.2689183,1,36,7,97.83333333,6/26/16 3:58,6/26/16 21:39,6/26/16 5:15,6/26/16 20:22
721,6/26/16,All,All,721,6/26/16 5:00,6/26/16 5:00,0.310659587,57.9,54,87,30.26,10,0,,0,0,25,0,0,,,6/26/16,64.90434783,55.86956522,73.95652174,30.22818182,10,6.52173913,,0,202.2689183,1,36,7,97.83333333,6/26/16 3:58,6/26/16 21:39,6/26/16 5:15,6/26/16 20:22
726,6/26/16,All,All,726,6/26/16 6:00,6/26/16 6:00,0.109864102,57.9,55,90,30.26,10,0,,0,0,25,0,0,,,6/26/16,64.90434783,55.86956522,73.95652174,30.22818182,10,6.52173913,,0,202.2689183,1,36,7,97.83333333,6/26/16 3:58,6/26/16 21:39,6/26/16 5:15,6/26/16 20:22
731,6/26/16,All,All,731,6/26/16 7:00,6/26/16 7:00,0.033013999,63,59,87,30.25,10,0,,0,0,25,0,0,,,6/26/16,64.90434783,55.86956522,73.95652174,30.22818182,10,6.52173913,,0,202.2689183,1,36,7,97.83333333,6/26/16 3:58,6/26/16 21:39,6/26/16 5:15,6/26/16 20:22
736,6/26/16,All,All,736,6/26/16 8:00,6/26/16 8:00,0.046818454,66,57.9,75,30.26,10,3.5,,0,140,25,1,17,7,94.76470588,6/26/16,64.90434783,55.86956522,73.95652174,30.22818182,10,6.52173913,,0,202.2689183,1,36,7,97.83333333,6/26/16 3:58,6/26/16 21:39,6/26/16 5:15,6/26/16 20:22
741,6/26/16,All,All,741,6/26/16 9:00,6/26/16 9:00,0.109513736,66.9,57,70,30.27,10,5.8,,0,150,25,1,19,7,100.5789474,6/26/16,64.90434783,55.86956522,73.95652174,30.22818182,10,6.52173913,,0,202.2689183,1,36,7,97.83333333,6/26/16 3:58,6/26/16 21:39,6/26/16 5:15,6/26/16 20:22
746,6/26/16,All,All,746,6/26/16 10:00,6/26/16 10:00,0.2470551,69.1,55,61,30.27,10,4.6,,0,160,25,0,0,,,6/26/16,64.90434783,55.86956522,73.95652174,30.22818182,10,6.52173913,,0,202.2689183,1,36,7,97.83333333,6/26/16 3:58,6/26/16 21:39,6/26/16 5:15,6/26/16 20:22
751,6/26/16,All,All,751,6/26/16 11:00,6/26/16 11:00,0.470751504,70,55,59,30.26,10,6.9,,0,190,25,0,0,,,6/26/16,64.90434783,55.86956522,73.95652174,30.22818182,10,6.52173913,,0,202.2689183,1,36,7,97.83333333,6/26/16 3:58,6/26/16 21:39,6/26/16 5:15,6/26/16 20:22
756,6/26/16,All,All,756,6/26/16 12:00,6/26/16 12:00,0.718010943,70,57.9,65,,10,11.5,,0,150,25,0,0,,,6/26/16,64.90434783,55.86956522,73.95652174,30.22818182,10,6.52173913,,0,202.2689183,1,36,7,97.83333333,6/26/16 3:58,6/26/16 21:39,6/26/16 5:15,6/26/16 20:22
761,6/26/16,All,All,761,6/26/16 13:00,6/26/16 13:00,0.896421674,69.1,57.9,68,30.25,10,12.7,,0,180,25,0,0,,,6/26/16,64.90434783,55.86956522,73.95652174,30.22818182,10,6.52173913,,0,202.2689183,1,36,7,97.83333333,6/26/16 3:58,6/26/16 21:39,6/26/16 5:15,6/26/16 20:22
766,6/26/16,All,All,766,6/26/16 14:00,6/26/16 14:00,0.944257691,69.1,55.9,63,30.26,10,12.7,,0,190,25,0,0,,,6/26/16,64.90434783,55.86956522,73.95652174,30.22818182,10,6.52173913,,0,202.2689183,1,36,7,97.83333333,6/26/16 3:58,6/26/16 21:39,6/26/16 5:15,6/26/16 20:22
771,6/26/16,All,All,771,6/26/16 16:00,6/26/16 16:00,0.864266207,71.1,51.1,49,30.24,10,12.7,,0,200,25,0,0,,,6/26/16,64.90434783,55.86956522,73.95652174,30.22818182,10,6.52173913,,0,202.2689183,1,36,7,97.83333333,6/26/16 3:58,6/26/16 21:39,6/26/16 5:15,6/26/16 20:22
776,6/26/16,All,All,776,6/26/16 17:00,6/26/16 17:00,0.694721795,70,52,53,30.22,10,12.7,,0,210,25,0,0,,,6/26/16,64.90434783,55.86956522,73.95652174,30.22818182,10,6.52173913,,0,202.2689183,1,36,7,97.83333333,6/26/16 3:58,6/26/16 21:39,6/26/16 5:15,6/26/16 20:22
